#reflection reference
300	19.145035
305	14.975259
310	12.249373
315	11.434598
320	14.194564
325	12.25726
330	15.673694
335	13.664188
340	13.102566
345	12.358905
350	14.237081
355	14.37854
360	13.886903
365	11.744015
370	12.09446
375	12.279317
380	13.64915
385	12.014813
390	10.359772
395	10.575671
400	13.496673
405	15.228866
410	13.99278
415	11.570382
420	9.5825717
425	9.4840367
430	11.335742
435	13.064892
440	14.109277
445	14.064505
450	12.449491
455	10.54011
460	9.1098764
465	8.662775
470	9.2061641
475	10.730576
480	12.074634
485	13.049738
490	13.18802
495	13.098786
500	11.739639
505	10.488333
510	9.3941357
515	8.8998036
520	8.4903643
525	8.5255006
530	9.2202308
535	10.152444
540	10.681535
545	11.245333
550	11.636219
555	11.511438
560	11.217433
565	11.019549
570	10.361929
575	10.015534
580	9.5170801
585	9.4205198
590	9.3257632
595	9.0829792
600	9.2609663
605	9.2572963
610	9.3717519
615	9.649114
620	9.6484354
625	9.679886
630	9.7497662
635	9.6808693
640	9.4862535
645	9.4148434
650	9.6807622
655	9.3279315
660	9.1938527
665	9.380429
670	9.4629001
675	9.8328258
680	9.7994222
685	9.9633354
690	10.315107
695	10.491349
700	10.489779
705	10.592753
710	10.493574
715	10.7032
720	10.713895
725	10.392033
730	9.9855519
735	9.6689224
740	8.4915856
745	9.5303255
750	8.1691771
755	8.638781
760	8.0437644
765	8.0322876
770	8.3222131
775	7.9024606
780	8.9332013
785	7.6900537
790	6.7058347
795	7.5723775
800	8.2629212
805	8.236565
810	8.7767988
815	8.9574791
820	9.6977671
825	9.7163443
830	9.8901595
835	10.387781
840	10.140085
845	10.705705
850	10.520115
855	10.395069
860	10.368025
865	10.577601
870	10.333056
875	9.9828352
880	9.9042516
885	9.3238002
890	8.9500922
895	8.7514679
900	8.3605692
905	8.1938645
910	7.6663823
915	7.4749757
920	7.1181197
925	6.6731227
930	6.3664009
935	6.4235229
940	6.1736859
945	6.4019599
950	5.9766307
955	6.4115816
960	6.4732777
965	6.520938
970	6.4868804
975	6.6206034
980	6.8775628
985	6.9348067
990	7.4024037
995	7.2992805
1000	7.7393803
1005	7.8876369
1010	7.9858423
1015	8.2390164
1020	8.3401078
1025	8.6593612
1030	8.6438737
1035	8.7741257
1040	9.1852574
1045	9.0052141
1050	9.3377834
1055	9.209394
1060	9.1238155
1065	9.4820141
1070	9.2960273
1075	9.2909666
1080	9.1201858
1085	9.265016
1090	9.1557678
1095	8.97754
1100	8.787898
1105	8.3743021
1110	8.5714071
1115	8.7570366
1120	8.4483071
1125	8.3304291
1130	8.0105682
1135	8.2942698
1140	8.2084939
1145	8.6443854
1150	8.9006642
1155	9.2361122
1160	9.7310103
1165	9.5698605
1170	10.943207
1175	11.162672
1180	12.267056
1185	12.852296
1190	13.416426
1195	14.628694
1200	14.97704
1205	15.986173
1210	17.038632
1215	17.715736
1220	18.825021
1225	19.160406
1230	19.437177
1235	20.289287
1240	20.713203
1245	21.065426
1250	22.051587
1255	21.783395
1260	22.176627
1265	22.070988
1270	23.053834
1275	23.07711
1280	23.653253
1285	23.586574
1290	23.890776
1295	24.079784
1300	24.097552
1305	24.265387
1310	24.257367
1315	24.028766
1320	24.331703
1325	24.433066
1330	24.722194
1335	24.855432
1340	24.785065
1345	25.518786
1350	25.557305
1355	25.413586
1360	25.364741
1365	24.962685
1370	25.984433
1375	25.124608
1380	24.622959
1385	25.61561
1390	25.201707
1395	25.489802
1400	24.969847
